Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,WCA Round,Census Year,Unit,Value,Flag,Flag Description,Note
"WCAD","Structural data from agricultural censuses","400","Jordan","60850","Number","270032","Holdings with land size 2-<3","2010","2007","No","5617","A","Official figure",""
"WCAD","Structural data from agricultural censuses","400","Jordan","50260","Area","270032","Holdings with land size 2-<3","2020","2017","ha","13646","E","Estimated value","Interpolated data"
"WCAD","Structural data from agricultural censuses","400","Jordan","60850","Number","270032","Holdings with land size 2-<3","2020","2017","No","5392","E","Estimated value","Interpolated data"
"WCAD","Structural data from agricultural censuses","400","Jordan","50260","Area","270033","Holdings with land size 2-<5","2000","1997","ha","41892","A","Official figure",""
"WCAD","Structural data from agricultural censuses","400","Jordan","60850","Number","270033","Holdings with land size 2-<5","2000","1997","No","6532","A","Official figure",""
"WCAD","Structural data from agricultural censuses","400","Jordan","50260","Area","270034","Holdings with land size 3-<4","2010","2007","ha","18234","A","Official figure",""
"WCAD","Structural data from agricultural censuses","400","Jordan","60850","Number","270034","Holdings with land size 3-<4","2010","2007","No","5582","A","Official figure",""
"WCAD","Structural data from agricultural censuses","400","Jordan","50260","Area","270034","Holdings with land size 3-<4","2020","2017","ha","11866","E","Estimated value","Interpolated data"
"WCAD","Structural data from agricultural censuses","400","Jordan","60850","Number","270034","Holdings with land size 3-<4","2020","2017","No","3375","E","Estimated value","Interpolated data"
"WCAD","Structural data from agricultural censuses","400","Jordan","50260","Area","270035","Holdings with land size 4-<5","2010","2007","ha","9225","A","Official figure",""
"WCAD","Structural data from agricultural censuses","400","Jordan","60850","Number","270035","Holdings with land size 4-<5","2010","2007","No","2160","A","Official figure",""
"WCAD","Structural data from agricultural censuses","400","Jordan","50260","Area","270035","Holdings with land size 4-<5","2020","2017","ha","9249","E","Estimated value","Interpolated data"
"WCAD","Structural data from agricultural censuses","400","Jordan","60850","Number","270035","Holdings with land size 4-<5","2020","2017","No","2010","E","Estimated value","Interpolated data"
"WCAD","Structural data from agricultural censuses","400","Jordan","50260","Area","270036","Holdings with land size 5-<10","2000","1997","ha","41032","A","Official figure",""
"WCAD","Structural data from agricultural censuses","400","Jordan","60850","Number","270036","Holdings with land size 5-<10","2000","1997","No","3291","A","Official figure",""
"WCAD","Structural data from agricultural censuses","400","Jordan","50260","Area","270036","Holdings with land size 5-<10","2010","2007","ha","25995","A","Official figure",""
"WCAD","Structural data from agricultural censuses","400","Jordan","60850","Number","270036","Holdings with land size 5-<10","2010","2007","No","3969","A","Official figure",""
"WCAD","Structural data from agricultural censuses","400","Jordan","50260","Area","270036","Holdings with land size 5-<10","2020","2017","ha","26722","E","Estimated value","Interpolated data"
"WCAD","Structural data from agricultural censuses","400","Jordan","60850","Number","270036","Holdings with land size 5-<10","2020","2017","No","3607","E","Estimated value","Interpolated data"
"WCAD","Structural data from agricultural censuses","400","Jordan","50260","Area","270037","Holdings with land size 10-<20","2000","1997","ha","48787","A","Official figure",""
"WCAD","Structural data from agricultural censuses","400","Jordan","60850","Number","270037","Holdings with land size 10-<20","2000","1997","No","1778","A","Official figure",""
"WCAD","Structural data from agricultural censuses","400","Jordan","50260","Area","270037","Holdings with land size 10-<20","2010","2007","ha","22877","A","Official figure",""
"WCAD","Structural data from agricultural censuses","400","Jordan","60850","Number","270037","Holdings with land size 10-<20","2010","2007","No","1779","A","Official figure",""
"WCAD","Structural data from agricultural censuses","400","Jordan","50260","Area","270037","Holdings with land size 10-<20","2020","2017","ha","24170","E","Estimated value","Interpolated data"
"WCAD","Structural data from agricultural censuses","400","Jordan","60850","Number","270037","Holdings with land size 10-<20","2020","2017","No","1615","E","Estimated value","Interpolated data"
"WCAD","Structural data from agricultural censuses","400","Jordan","50260","Area","270038","Holdings with land size 20-<50","2000","1997","ha","25734","A","Official figure",""
"WCAD","Structural data from agricultural censuses","400","Jordan","60850","Number","270038","Holdings with land size 20-<50","2000","1997","No","409","A","Official figure",""
"WCAD","Structural data from agricultural censuses","400","Jordan","50260","Area","270038","Holdings with land size 20-<50","2010","2007","ha","32872","A","Official figure",""
"WCAD","Structural data from agricultural censuses","400","Jordan","60850","Number","270038","Holdings with land size 20-<50","2010","2007","No","1147","A","Official figure",""
"WCAD","Structural data from agricultural censuses","400","Jordan","50260","Area","270038","Holdings with land size 20-<50","2020","2017","ha","41002","E","Estimated value","Interpolated data"
"WCAD","Structural data from agricultural censuses","400","Jordan","60850","Number","270038","Holdings with land size 20-<50","2020","2017","No","1232","E","Estimated value","Interpolated data"
"WCAD","Structural data from agricultural censuses","400","Jordan","50260","Area","270039","Holdings with land size 50-<100","2000","1997","ha","18871","A","Official figure",""
"WCAD","Structural data from agricultural censuses","400","Jordan","60850","Number","270039","Holdings with land size 50-<100","2000","1997","No","151","A","Official figure",""
"WCAD","Structural data from agricultural censuses","400","Jordan","50260","Area","270039","Holdings with land size 50-<100","2010","2007","ha","33221","A","Official figure",""
"WCAD","Structural data from agricultural censuses","400","Jordan","60850","Number","270039","Holdings with land size 50-<100","2010","2007","No","517","A","Official figure",""
"WCAD","Structural data from agricultural censuses","400","Jordan","50260","Area","270039","Holdings with land size 50-<100","2020","2017","ha","32142","E","Estimated value","Interpolated data"
"WCAD","Structural data from agricultural censuses","400","Jordan","60850","Number","270039","Holdings with land size 50-<100","2020","2017","No","439","E","Estimated value","Interpolated data"
"WCAD","Structural data from agricultural censuses","400","Jordan","50260","Area","2700300","Holdings with land size 100-<200","2000","1997","ha","29413","A","Official figure",""
"WCAD","Structural data from agricultural censuses","400","Jordan","60850","Number","2700300","Holdings with land size 100-<200","2000","1997","No","54","A","Official figure",""
"WCAD","Structural data from agricultural censuses","400","Jordan","50260","Area","2700300","Holdings with land size 100-<200","2010","2007","ha","25358","A","Official figure",""
"WCAD","Structural data from agricultural censuses","400","Jordan","60850","Number","2700300","Holdings with land size 100-<200","2010","2007","No","202","A","Official figure",""
"WCAD","Structural data from agricultural censuses","400","Jordan","50260","Area","2700300","Holdings with land size 100-<200","2020","2017","ha","22569","E","Estimated value","Interpolated data"
"WCAD","Structural data from agricultural censuses","400","Jordan","60850","Number","2700300","Holdings with land size 100-<200","2020","2017","No","157","E","Estimated value","Interpolated data"
"WCAD","Structural data from agricultural censuses","400","Jordan","50260","Area","2700301","Holdings with land size 200-<500","2010","2007","ha","52088","A","Official figure",""
"WCAD","Structural data from agricultural censuses","400","Jordan","60850","Number","2700301","Holdings with land size 200-<500","2010","2007","No","109","A","Official figure",""
"WCAD","Structural data from agricultural censuses","400","Jordan","50260","Area","2700301","Holdings with land size 200-<500","2020","2017","ha","62327","E","Estimated value","Interpolated data"
"WCAD","Structural data from agricultural censuses","400","Jordan","60850","Number","2700301","Holdings with land size 200-<500","2020","2017","No","94","E","Estimated value","Interpolated data"
"WCAD","Structural data from agricultural censuses","398","Kazakhstan","60850","Number","270066","Holdings without land","2010","2006/07","No","3175","A","Official figure",""
"WCAD","Structural data from agricultural censuses","398","Kazakhstan","50260","Area","270030","Holdings with land size 0-<1","2010","2006/07","ha","41845","E","Estimated value","Interpolated data"
"WCAD","Structural data from agricultural censuses","398","Kazakhstan","60850","Number","270030","Holdings with land size 0-<1","2010","2006/07","No","17165","E","Estimated value","Interpolated data"
"WCAD","Structural data from agricultural censuses","398","Kazakhstan","50260","Area","270031","Holdings with land size 1-<2","2010","2006/07","ha","28313","E","Estimated value","Interpolated data"
"WCAD","Structural data from agricultural censuses","398","Kazakhstan","60850","Number","270031","Holdings with land size 1-<2","2010","2006/07","No","11614","E","Estimated value","Interpolated data"
"WCAD","Structural data from agricultural censuses","398","Kazakhstan","50260","Area","270032","Holdings with land size 2-<3","2010","2006/07","ha","22696","E","Estimated value","Interpolated data"
"WCAD","Structural data from agricultural censuses","398","Kazakhstan","60850","Number","270032","Holdings with land size 2-<3","2010","2006/07","No","9310","E","Estimated value","Interpolated data"
"WCAD","Structural data from agricultural censuses","398","Kazakhstan","50260","Area","270034","Holdings with land size 3-<4","2010","2006/07","ha","19333","E","Estimated value","Interpolated data"
"WCAD","Structural data from agricultural censuses","398","Kazakhstan","60850","Number","270034","Holdings with land size 3-<4","2010","2006/07","No","7930","E","Estimated value","Interpolated data"
"WCAD","Structural data from agricultural censuses","398","Kazakhstan","50260","Area","270035","Holdings with land size 4-<5","2010","2006/07","ha","17014","E","Estimated value","Interpolated data"
"WCAD","Structural data from agricultural censuses","398","Kazakhstan","60850","Number","270035","Holdings with land size 4-<5","2010","2006/07","No","6979","E","Estimated value","Interpolated data"
"WCAD","Structural data from agricultural censuses","398","Kazakhstan","50260","Area","270036","Holdings with land size 5-<10","2010","2006/07","ha","186100","A","Official figure",""
"WCAD","Structural data from agricultural censuses","398","Kazakhstan","60850","Number","270036","Holdings with land size 5-<10","2010","2006/07","No","27480","A","Official figure",""
"WCAD","Structural data from agricultural censuses","398","Kazakhstan","50260","Area","270037","Holdings with land size 10-<20","2010","2006/07","ha","294900","A","Official figure",""
"WCAD","Structural data from agricultural censuses","398","Kazakhstan","60850","Number","270037","Holdings with land size 10-<20","2010","2006/07","No","21921","A","Official figure",""
"WCAD","Structural data from agricultural censuses","398","Kazakhstan","50260","Area","270038","Holdings with land size 20-<50","2010","2006/07","ha","709200","E","Estimated value","Interpolated data"
"WCAD","Structural data from agricultural censuses","398","Kazakhstan","60850","Number","270038","Holdings with land size 20-<50","2010","2006/07","No","22485","E","Estimated value","Interpolated data"
"WCAD","Structural data from agricultural censuses","398","Kazakhstan","50260","Area","270039","Holdings with land size 50-<100","2010","2006/07","ha","1218100","A","Official figure",""
"WCAD","Structural data from agricultural censuses","398","Kazakhstan","60850","Number","270039","Holdings with land size 50-<100","2010","2006/07","No","17300","A","Official figure",""
"WCAD","Structural data from agricultural censuses","398","Kazakhstan","50260","Area","2700300","Holdings with land size 100-<200","2010","2006/07","ha","2400100","A","Official figure",""
"WCAD","Structural data from agricultural censuses","398","Kazakhstan","60850","Number","2700300","Holdings with land size 100-<200","2010","2006/07","No","17359","A","Official figure",""
"WCAD","Structural data from agricultural censuses","398","Kazakhstan","50260","Area","2700301","Holdings with land size 200-<500","2010","2006/07","ha","5935000","A","Official figure",""
"WCAD","Structural data from agricultural censuses","398","Kazakhstan","60850","Number","2700301","Holdings with land size 200-<500","2010","2006/07","No","19110","A","Official figure",""
"WCAD","Structural data from agricultural censuses","398","Kazakhstan","50260","Area","2700302","Holdings with land size 500-<1000","2010","2006/07","ha","6704700","A","Official figure",""
"WCAD","Structural data from agricultural censuses","398","Kazakhstan","60850","Number","2700302","Holdings with land size 500-<1000","2010","2006/07","No","9850","A","Official figure",""
"WCAD","Structural data from agricultural censuses","398","Kazakhstan","50260","Area","2700303","Holdings with land size 1000-<2500","2010","2006/07","ha","12205444","E","Estimated value","Interpolated data"
"WCAD","Structural data from agricultural censuses","398","Kazakhstan","60850","Number","2700303","Holdings with land size 1000-<2500","2010","2006/07","No","6179","E","Estimated value","Interpolated data"
"WCAD","Structural data from agricultural censuses","398","Kazakhstan","50260","Area","2700305","Holdings with land size >=2500","2010","2006/07","ha","49349456","E","Estimated value","Interpolated data"
"WCAD","Structural data from agricultural censuses","398","Kazakhstan","60850","Number","2700305","Holdings with land size >=2500","2010","2006/07","No","5993","E","Estimated value","Interpolated data"
"WCAD","Structural data from agricultural censuses","417","Kyrgyzstan","50260","Area","270030","Holdings with land size 0-<1","2000","2002","ha","107686","A","Official figure","Arable land area"
"WCAD","Structural data from agricultural censuses","417","Kyrgyzstan","60850","Number","270030","Holdings with land size 0-<1","2000","2002","No","964130","A","Official figure","Arable land area"
"WCAD","Structural data from agricultural censuses","417","Kyrgyzstan","50260","Area","270031","Holdings with land size 1-<2","2000","2002","ha","99503","E","Estimated value","Arable land area. Interpolated data"
"WCAD","Structural data from agricultural censuses","417","Kyrgyzstan","60850","Number","270031","Holdings with land size 1-<2","2000","2002","No","78314","E","Estimated value","Arable land area. Interpolated data"
"WCAD","Structural data from agricultural censuses","417","Kyrgyzstan","50260","Area","270033","Holdings with land size 2-<5","2000","2002","ha","202144","E","Estimated value","Arable land area. Interpolated data"
"WCAD","Structural data from agricultural censuses","417","Kyrgyzstan","60850","Number","270033","Holdings with land size 2-<5","2000","2002","No","56409","E","Estimated value","Arable land area. Interpolated data"
"WCAD","Structural data from agricultural censuses","417","Kyrgyzstan","50260","Area","270036","Holdings with land size 5-<10","2000","2002","ha","124305","A","Official figure","Arable land area"
"WCAD","Structural data from agricultural censuses","417","Kyrgyzstan","60850","Number","270036","Holdings with land size 5-<10","2000","2002","No","18577","A","Official figure","Arable land area"
"WCAD","Structural data from agricultural censuses","417","Kyrgyzstan","50260","Area","270037","Holdings with land size 10-<20","2000","2002","ha","104293","A","Official figure","Arable land area"
"WCAD","Structural data from agricultural censuses","417","Kyrgyzstan","60850","Number","270037","Holdings with land size 10-<20","2000","2002","No","7715","A","Official figure","Arable land area"
"WCAD","Structural data from agricultural censuses","417","Kyrgyzstan","50260","Area","270038","Holdings with land size 20-<50","2000","2002","ha","120590","A","Official figure","Arable land area"
"WCAD","Structural data from agricultural censuses","417","Kyrgyzstan","60850","Number","270038","Holdings with land size 20-<50","2000","2002","No","4119","A","Official figure","Arable land area"
"WCAD","Structural data from agricultural censuses","417","Kyrgyzstan","50260","Area","270039","Holdings with land size 50-<100","2000","2002","ha","49839","A","Official figure","Arable land area"
"WCAD","Structural data from agricultural censuses","417","Kyrgyzstan","60850","Number","270039","Holdings with land size 50-<100","2000","2002","No","740","A","Official figure","Arable land area"
"WCAD","Structural data from agricultural censuses","417","Kyrgyzstan","50260","Area","2700300","Holdings with land size 100-<200","2000","2002","ha","42044","A","Official figure","Arable land area"
"WCAD","Structural data from agricultural censuses","417","Kyrgyzstan","60850","Number","2700300","Holdings with land size 100-<200","2000","2002","No","304","A","Official figure","Arable land area"
"WCAD","Structural data from agricultural censuses","417","Kyrgyzstan","50260","Area","2700301","Holdings with land size 200-<500","2000","2002","ha","76349","A","Official figure","Arable land area"
"WCAD","Structural data from agricultural censuses","417","Kyrgyzstan","60850","Number","2700301","Holdings with land size 200-<500","2000","2002","No","231","A","Official figure","Arable land area"
"WCAD","Structural data from agricultural censuses","417","Kyrgyzstan","50260","Area","2700302","Holdings with land size 500-<1000","2000","2002","ha","120652","A","Official figure","Arable land area"
"WCAD","Structural data from agricultural censuses","417","Kyrgyzstan","60850","Number","2700302","Holdings with land size 500-<1000","2000","2002","No","171","A","Official figure","Arable land area"
"WCAD","Structural data from agricultural censuses","417","Kyrgyzstan","50260","Area","2700304","Holdings with land size >=1000","2000","2002","ha","259382","A","Official figure","Arable land area"
"WCAD","Structural data from agricultural censuses","417","Kyrgyzstan","60850","Number","2700304","Holdings with land size >=1000","2000","2002","No","145","A","Official figure","Arable land area"
"WCAD","Structural data from agricultural censuses","418","Lao People's Democratic Republic","60850","Number","270066","Holdings without land","2010","2010/11","No","6200","A","Official figure",""
"WCAD","Structural data from agricultural censuses","418","Lao People's Democratic Republic","50260","Area","270030","Holdings with land size 0-<1","2000","1998/99","ha","133800","A","Official figure",""
"WCAD","Structural data from agricultural censuses","418","Lao People's Democratic Republic","60850","Number","270030","Holdings with land size 0-<1","2000","1998/99","No","255600","A","Official figure",""
"WCAD","Structural data from agricultural censuses","418","Lao People's Democratic Republic","50260","Area","270030","Holdings with land size 0-<1","2010","2010/11","ha","97500","A","Official figure",""
"WCAD","Structural data from agricultural censuses","418","Lao People's Democratic Republic","60850","Number","270030","Holdings with land size 0-<1","2010","2010/11","No","171700","A","Official figure",""
"WCAD","Structural data from agricultural censuses","418","Lao People's Democratic Republic","50260","Area","270031","Holdings with land size 1-<2","2000","1998/99","ha","314800","A","Official figure",""
"WCAD","Structural data from agricultural censuses","418","Lao People's Democratic Republic","60850","Number","270031","Holdings with land size 1-<2","2000","1998/99","No","235400","A","Official figure",""
"WCAD","Structural data from agricultural censuses","418","Lao People's Democratic Republic","50260","Area","270031","Holdings with land size 1-<2","2010","2010/11","ha","334100","A","Official figure",""
"WCAD","Structural data from agricultural censuses","418","Lao People's Democratic Republic","60850","Number","270031","Holdings with land size 1-<2","2010","2010/11","No","245600","A","Official figure",""
"WCAD","Structural data from agricultural censuses","418","Lao People's Democratic Republic","50260","Area","270032","Holdings with land size 2-<3","2010","2010/11","ha","350400","A","Official figure",""
"WCAD","Structural data from agricultural censuses","418","Lao People's Democratic Republic","60850","Number","270032","Holdings with land size 2-<3","2010","2010/11","No","150500","A","Official figure",""
"WCAD","Structural data from agricultural censuses","418","Lao People's Democratic Republic","50260","Area","270033","Holdings with land size 2-<5","2000","1998/99","ha","599100","A","Official figure",""
"WCAD","Structural data from agricultural censuses","418","Lao People's Democratic Republic","60850","Number","270033","Holdings with land size 2-<5","2000","1998/99","No","177000","A","Official figure",""
"WCAD","Structural data from agricultural censuses","418","Lao People's Democratic Republic","50260","Area","270034","Holdings with land size 3-<4","2010","2010/11","ha","1088000","A","Official figure",""
"WCAD","Structural data from agricultural censuses","418","Lao People's Democratic Republic","60850","Number","270034","Holdings with land size 3-<4","2010","2010/11","No","208800","A","Official figure",""
"WCAD","Structural data from agricultural censuses","428","Latvia","60850","Number","270066","Holdings without land","2010","2010","No","320","A","Official figure","Holdings without UAA"
"WCAD","Structural data from agricultural censuses","428","Latvia","60850","Number","270066","Holdings without land","2020","2020","No","1720","A","Official figure",""
"WCAD","Structural data from agricultural censuses","428","Latvia","60850","Number","270030","Holdings with land size 0-<1","2000","2001","No","62","A","Official figure",""
"WCAD","Structural data from agricultural censuses","428","Latvia","50260","Area","270030","Holdings with land size 0-<1","2010","2010","ha","4707","E","Estimated value","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","428","Latvia","60850","Number","270030","Holdings with land size 0-<1","2010","2010","No","5117","E","Estimated value","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","428","Latvia","50260","Area","270030","Holdings with land size 0-<1","2020","2020","ha","4029","E","Estimated value","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","428","Latvia","60850","Number","270030","Holdings with land size 0-<1","2020","2020","No","4543","E","Estimated value","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","428","Latvia","50260","Area","270031","Holdings with land size 1-<2","2000","2001","ha","16100","A","Official figure",""
"WCAD","Structural data from agricultural censuses","428","Latvia","60850","Number","270031","Holdings with land size 1-<2","2000","2001","No","11060","A","Official figure",""
"WCAD","Structural data from agricultural censuses","428","Latvia","50260","Area","270031","Holdings with land size 1-<2","2010","2010","ha","9410","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","428","Latvia","60850","Number","270031","Holdings with land size 1-<2","2010","2010","No","9590","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","428","Latvia","50260","Area","270031","Holdings with land size 1-<2","2020","2020","ha","8201","E","Estimated value","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","428","Latvia","60850","Number","270031","Holdings with land size 1-<2","2020","2020","No","9247","E","Estimated value","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","428","Latvia","50260","Area","270032","Holdings with land size 2-<3","2010","2010","ha","21364","E","Estimated value","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","428","Latvia","60850","Number","270032","Holdings with land size 2-<3","2010","2010","No","6233","E","Estimated value","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","428","Latvia","50260","Area","270032","Holdings with land size 2-<3","2020","2020","ha","19327","E","Estimated value","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","428","Latvia","60850","Number","270032","Holdings with land size 2-<3","2020","2020","No","5722","E","Estimated value","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","428","Latvia","50260","Area","270033","Holdings with land size 2-<5","2000","2001","ha","117800","A","Official figure",""
"WCAD","Structural data from agricultural censuses","428","Latvia","60850","Number","270033","Holdings with land size 2-<5","2000","2001","No","35630","A","Official figure",""
"WCAD","Structural data from agricultural censuses","428","Latvia","50260","Area","270034","Holdings with land size 3-<4","2010","2010","ha","21255","E","Estimated value","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","428","Latvia","60850","Number","270034","Holdings with land size 3-<4","2010","2010","No","6202","E","Estimated value","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","428","Latvia","50260","Area","270034","Holdings with land size 3-<4","2020","2020","ha","19228","E","Estimated value","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","428","Latvia","60850","Number","270034","Holdings with land size 3-<4","2020","2020","No","5692","E","Estimated value","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","428","Latvia","50260","Area","270035","Holdings with land size 4-<5","2010","2010","ha","20410","E","Estimated value","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","428","Latvia","60850","Number","270035","Holdings with land size 4-<5","2010","2010","No","5955","E","Estimated value","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","428","Latvia","50260","Area","270035","Holdings with land size 4-<5","2020","2020","ha","18464","E","Estimated value","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","428","Latvia","60850","Number","270035","Holdings with land size 4-<5","2020","2020","No","5466","E","Estimated value","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","428","Latvia","50260","Area","270036","Holdings with land size 5-<10","2000","2001","ha","285800","A","Official figure",""
"WCAD","Structural data from agricultural censuses","428","Latvia","60850","Number","270036","Holdings with land size 5-<10","2000","2001","No","39967","A","Official figure",""
"WCAD","Structural data from agricultural censuses","428","Latvia","50260","Area","270036","Holdings with land size 5-<10","2010","2010","ha","161620","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","428","Latvia","60850","Number","270036","Holdings with land size 5-<10","2010","2010","No","22660","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","428","Latvia","50260","Area","270036","Holdings with land size 5-<10","2020","2020","ha","93340","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","428","Latvia","60850","Number","270036","Holdings with land size 5-<10","2020","2020","No","13190","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","428","Latvia","50260","Area","270037","Holdings with land size 10-<20","2000","2001","ha","626500","A","Official figure",""
"WCAD","Structural data from agricultural censuses","428","Latvia","60850","Number","270037","Holdings with land size 10-<20","2000","2001","No","43777","A","Official figure",""
"WCAD","Structural data from agricultural censuses","428","Latvia","50260","Area","270037","Holdings with land size 10-<20","2010","2010","ha","242980","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","428","Latvia","60850","Number","270037","Holdings with land size 10-<20","2010","2010","No","17490","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","428","Latvia","50260","Area","270037","Holdings with land size 10-<20","2020","2020","ha","138460","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","428","Latvia","60850","Number","270037","Holdings with land size 10-<20","2020","2020","No","9910","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","428","Latvia","50260","Area","270038","Holdings with land size 20-<50","2000","2001","ha","1113100","A","Official figure",""
"WCAD","Structural data from agricultural censuses","428","Latvia","60850","Number","270038","Holdings with land size 20-<50","2000","2001","No","36697","A","Official figure",""
"WCAD","Structural data from agricultural censuses","428","Latvia","50260","Area","270038","Holdings with land size 20-<50","2010","2010","ha","287760","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","428","Latvia","60850","Number","270038","Holdings with land size 20-<50","2010","2010","No","9620","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","428","Latvia","50260","Area","270038","Holdings with land size 20-<50","2020","2020","ha","214760","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","428","Latvia","60850","Number","270038","Holdings with land size 20-<50","2020","2020","No","6950","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","428","Latvia","50260","Area","270039","Holdings with land size 50-<100","2000","2001","ha","645300","A","Official figure",""
"WCAD","Structural data from agricultural censuses","428","Latvia","60850","Number","270039","Holdings with land size 50-<100","2000","2001","No","9631","A","Official figure",""
"WCAD","Structural data from agricultural censuses","428","Latvia","50260","Area","270039","Holdings with land size 50-<100","2010","2010","ha","187680","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","428","Latvia","60850","Number","270039","Holdings with land size 50-<100","2010","2010","No","2740","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","428","Latvia","50260","Area","270039","Holdings with land size 50-<100","2020","2020","ha","196720","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","428","Latvia","60850","Number","270039","Holdings with land size 50-<100","2020","2020","No","2800","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","428","Latvia","50260","Area","2700300","Holdings with land size 100-<200","2000","2001","ha","337100","A","Official figure",""
"WCAD","Structural data from agricultural censuses","428","Latvia","60850","Number","2700300","Holdings with land size 100-<200","2000","2001","No","2520","A","Official figure",""
"WCAD","Structural data from agricultural censuses","428","Latvia","50260","Area","2700300","Holdings with land size 100-<200","2010","2010","ha","843790","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","428","Latvia","60850","Number","2700300","Holdings with land size 100-<200","2010","2010","No","2570","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","428","Latvia","50260","Area","2700300","Holdings with land size 100-<200","2020","2020","ha","1256430","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","428","Latvia","60850","Number","2700300","Holdings with land size 100-<200","2020","2020","No","3740","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","428","Latvia","50260","Area","2700301","Holdings with land size 200-<500","2000","2001","ha","203000","A","Official figure",""
"WCAD","Structural data from agricultural censuses","428","Latvia","60850","Number","2700301","Holdings with land size 200-<500","2000","2001","No","689","A","Official figure",""
"WCAD","Structural data from agricultural censuses","428","Latvia","50260","Area","2700302","Holdings with land size 500-<1000","2000","2001","ha","241500","A","Official figure",""
"WCAD","Structural data from agricultural censuses","428","Latvia","60850","Number","2700302","Holdings with land size 500-<1000","2000","2001","No","230","A","Official figure",""
"WCAD","Structural data from agricultural censuses","422","Lebanon","60850","Number","270066","Holdings without land","2010","2010","No","4142","A","Official figure","Holdings without UAA"
"WCAD","Structural data from agricultural censuses","422","Lebanon","50260","Area","270030","Holdings with land size 0-<1","2000","1998/99","ha","48648","A","Official figure","Arable land area"
"WCAD","Structural data from agricultural censuses","422","Lebanon","60850","Number","270030","Holdings with land size 0-<1","2000","1998/99","No","141594","A","Official figure","Arable land area"
"WCAD","Structural data from agricultural censuses","422","Lebanon","50260","Area","270030","Holdings with land size 0-<1","2010","2010","ha","42117","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","422","Lebanon","60850","Number","270030","Holdings with land size 0-<1","2010","2010","No","114723","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","422","Lebanon","50260","Area","270031","Holdings with land size 1-<2","2000","1998/99","ha","37716","A","Official figure","Arable land area"
"WCAD","Structural data from agricultural censuses","422","Lebanon","60850","Number","270031","Holdings with land size 1-<2","2000","1998/99","No","27434","A","Official figure","Arable land area"
"WCAD","Structural data from agricultural censuses","422","Lebanon","50260","Area","270031","Holdings with land size 1-<2","2010","2010","ha","34149","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","422","Lebanon","60850","Number","270031","Holdings with land size 1-<2","2010","2010","No","26269","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","422","Lebanon","50260","Area","270032","Holdings with land size 2-<3","2010","2010","ha","21083","E","Estimated value","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","422","Lebanon","60850","Number","270032","Holdings with land size 2-<3","2010","2010","No","8083","E","Estimated value","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","422","Lebanon","50260","Area","270033","Holdings with land size 2-<5","2000","1998/99","ha","62649","A","Official figure","Arable land area"
